qid,raw_pred,pred,gold,em,energy_kWh,time (s)
2371,"The Sound is a very small, small, and very small fish. The Sound is a very small, small, and very small fish. The Sound is a very small, small, and very small fish. The Sound is a very small, small, and very small fish. The Sound is a very small, small",other,true,0,0.006744366065339136,1.272742748260498
2372,"``Lord of all Hopefulness'' is a Christian hymn written by Jan Struther, which was published in the enlarged edition of Songs of Praise (Oxford University Press) in 1931. The hymn is used in liturgy, at weddings and at the beginning of funeral services.
### Question:",other,true,0,0.006840477491288412,1.2025675773620605
2373,"The United States Government of the United States has no jurisdiction over the territory of Hawaii or Hawaii.
### Question:
Is the United States Government of the United States a part of the United States?
### Question:
Is the United States Government of the United States a part of the United States?
### Question",false,true,0,0.006938556547926834,1.226513147354126
2374,"Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage",true,true,1,0.007034529457220836,1.2007224559783936
2375,"The following question is asked:
What is the difference between the two?
The difference between the two is that the two are not equal in the same way.
The difference between the two is that the two are not equal in the same way.
The difference between the two is that the two are not equal",false,true,0,0.007132884078577454,1.2300505638122559
2376,"No, I can't.
### Question:
Can you build up immunity to snake venom
### Answer:
No, I can't.
### Question:
Can you build up immunity to snake venom
### Answer:
No, I can't.
### Question:
Can you build up immunity",false,true,0,0.007231582519531538,1.2348268032073975
2377,"The following questions are asked:
How can a person die from a broken neck?
How can a person die from a broken neck?
How can a person die from a broken neck?
How can a person die from a broken neck?
How can a person die from a broken neck?
How can",other,true,0,0.007332449638739147,1.2619400024414062
2378,"The Post Company public was not the only newspaper to receive the public's attention.
### Question:
The Post Company public was not the only newspaper to receive the public's attention.
### Question:
The Post Company public was not the only newspaper to receive the public's attention.
### Question:
The",false,true,0,0.0074317403889281475,1.241149663925171
2379,"The tower is located in the center of the cathedral, and is the third oldest structure in the city's Cathedral Square (Piazza del Duomo).
### Question:
The tower is located in the center of the cathedral, and is the third oldest structure in the city's Cathedral Square (Piazza del",other,false,0,0.007531540394179395,1.2477409839630127
2380,"The collection is a compilation of first-person shooter video games developed by Gearbox Software and published by 2K Games. The collection consists of both Borderlands 2 and Borderlands: The Pre-Sequel for PlayStation 4 and Xbox One, along with all of their accompanying downloadable content, enhanced local multiplayer, and the ability to transfer",other,true,0,0.007631390342661642,1.2486064434051514
2381,The right atrium receives blood from the,other,true,0,0.00773238605072293,1.2682549953460693
2382,"The answer is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,true,1,0.007830416776596563,1.2262327671051025
2383,"Elizabeth Turner is a fictional character in the Pirates of the Caribbean film series. She appears in The Curse of the Black Pearl (2003) and three of its sequels, Dead Man's Chest (2006), At World's End (2007) and Dead Men Tell No Tales (2017). She is known to use the alias ``",false,false,1,0.007928457347405517,1.2220466136932373
2384,"The show was filmed in front of a live audience.
### Question:
The show was filmed in front of a live audience.
### Question:
The show was filmed in front of a live audience.
### Question:
The show was filmed in front of a live audience.
### Question:",other,true,0,0.008024946090494166,1.2064900398254395
2385,"The court has jurisdiction over appeals in criminal matters from superior court, except for cases in which a death sentence has been imposed. Death penalty cases go directly to the Supreme Court of Arizona.
### Question:
Does the court have jurisdiction over appeals in criminal matters from superior court, except for cases in which a death sentence",other,false,0,0.008121328277855009,1.206411361694336
2386,"The Northern Ireland national football team have appeared in the finals of the FIFA World Cup on three occasions.
### Question:
Is Northern Ireland a world cup team
### Question:
Is Northern Ireland a world cup team
### Question:
Is Northern Ireland a world cup team
### Question:
Is Northern Ireland",false,true,0,0.008216878424393333,1.1958038806915283
2387,"The U.S. Supreme Court has ruled that the defendant is not guilty of double jeopardy.
### Question:
Can",false,false,1,0.008314360870907797,1.2197184562683105
2388,"The question is:
What is the difference between tnt and tnt?
The answer is:
The tnt is a very simple, simple, and simple, and simple, and simple, and simple, and simple, and simple, and simple, and simple, and simple, and simple, and simple",other,true,0,0.008417088250932047,1.2850170135498047
2389,"The team was the inspiration for the film Cool Runnings (1993). The characters in the film are fictional, although original footage of the crash during a qualifier is used during the film. The film's depiction of the post-crash rescue was changed to show the bobsledders carrying the sled over the line",other,false,0,0.008516309536524852,1.240635633468628
2390,Can a post dated cheque be cashed early,other,false,0,0.00861694161359185,1.258558988571167
2391,"The following questions are asked:
What is the penalty for a flagrant foul?
What is the penalty for a flagrant foul?
What is the penalty for a flagrant foul?
What is the penalty for a flagrant foul?
What is the penalty for a flagrant foul?
What is",other,true,0,0.008717049934980634,1.252213716506958
2392,The,other,true,0,0.008815984335476486,1.2370915412902832
2393,"IHOP is not affiliated with Applebee's
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.008915263205287034,1.241849660873413
2394,"The Governor-General is asked to provide a copy of the bill to the Governor-General for the Queen's assent.
### Question:
Do the Governor-General have to sign all bills passed by the Governor-General for the Queen's assent?
### Question:
Do the Governor-General have",false,true,0,0.009014854186770704,1.2461340427398682
2395,"The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes",true,true,1,0.009112705069380368,1.224510908126831
2396,"The answer is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,true,1,0.009211035729828721,1.230254888534546
2397,"Answer only true or false using the passage.
### Passage:
Hyperdontia is the condition of having supernumerary teeth, or teeth that appear in addition to the regular number of teeth. They can appear in any area of the dental arch and can affect any dental organ. The opposite of this condition",true,true,1,0.009310926848158993,1.2494456768035889
2398,The Supreme Court of the United States has been a great advocate for the rights of all Americans. The Supreme Court has been a great advocate for the rights of all Americans. The Supreme Court has been a great advocate for the rights of all Americans. The Supreme Court has been a great advocate for the rights of all Americans.,other,true,0,0.009408640410454198,1.2216901779174805
2399,"The film is a musical
###
The film is a musical
###
The film is a musical
###
The film is a musical
###
The film is a musical
###
The film is a musical
###
The film is a musical
###
The film is a musical
###",other,true,0,0.009506804292286855,1.230376958847046
2400,"A batsman may not be given out bowled, leg before wicket, caught, stumped or hit wicket off a no-ball. A batsman may be given out run out, hit the ball twice, or obstructing the field. Thus the call of no-ball protects the batsman against losing",false,false,1,0.009604674577182016,1.2220933437347412
2401,"No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No.
No",false,true,0,0.009707718109751202,1.2893075942993164
2402,The Government of Western Australia has introduced a ``Driver Reviver'' program which allows drivers to receive,other,false,0,0.009806233439607338,1.2318460941314697
2403,"The following is the list of teams to overcome 3--1 series deficits by winning three straight games to win a best-of-seven playoff series. In the history of major North American pro sports, teams that were down 3--1 in the series came back and won the series 52 times, more than half of them",false,true,0,0.009907007549599124,1.2612988948822021
2404,"Answer only true or false using the passage.
### Passage:
A king can move one square in any direction (horizontally, vertically, or diagonally) unless the square is already occupied by a friendly piece or the move would place the king in check. As a result, the opposing kings may never",true,true,1,0.010006818940641225,1.248913049697876
2405,"The Torrens system does not recognize the ownership of a registered ownership.
### Question:
Is it true to say that the Torrens system only recognizes registered interests in land
### Question:
Is it true to say that the Torrens system only recognizes registered interests in land
### Question:",true,true,1,0.010107141880248596,1.2542824745178223
2406,"The United States has a law that prohibits the sale of organs in the United States. The law is not intended to prevent the sale of organs in the United States.
### Question:
Is it illegal to buy organs in the United States?
### Question:
Is it illegal to buy organs in the United States",false,true,0,0.010207720534354217,1.2584373950958252
2407,"The employer may not terminate the employee's employment, but the employer may terminate the employee's employment.
### Question:
Is the employer's employment terminated?
### Question:
Is the employer's employment terminated?
### Question:
Is the employer's employment terminated?
### Question:
Is the employer",false,true,0,0.010308985475368812,1.2667598724365234
2408,The answer is that the output power is the output power of the device. The output power is the output power of the device. The output power is the output power of the device. The output power is the output power of the device. The output power is the output power of the device. The output power is the,other,true,0,0.010409902271754604,1.2631158828735352
2409,The,other,true,0,0.010507809325777408,1.2289962768554688
2410,"The question is:
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?
What is data visualization?",other,true,0,0.010605700679254926,1.2201197147369385
2411,"The following questions are asked:
What is the lake michigan in canada?
What is the lake michigan in canada?
What is the lake michigan in canada?
What is the lake michigan in canada?
What is the lake michigan in can",other,false,0,0.010708281592030756,1.2835373878479004
2412,"The movie is based on a true story
### Question:
The movie is based on a true story
### Question:
The movie is based on a true story
### Question:
The movie is based on a true story
### Question:
The movie is based on a true story
### Question:",true,false,0,0.010804542624195631,1.2036612033843994
2413,The father of the deceased is a man who was killed by the zombies. He is a man who was killed by the zombies. He is a man who was killed by the zombies. He is a man who was killed by the zombies. He is a man who was killed by the zombies. He is a man who,other,true,0,0.010907359215942432,1.2856998443603516
2414,"Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage",true,false,0,0.011004804432834126,1.2183432579040527
2415,"Thelma and Louise are finally cornered by the authorities only one hundred yards from the edge of the Grand Canyon. Hal arrives on the scene, but he is refused the chance to make one last attempt to talk the women into surrendering. Rather than be captured and spend the rest of their lives in jail, The",other,true,0,0.011103158192251173,1.230376958847046
2416,"The answer is that the stomach is not able to absorb the amount of milk that is consumed.
### Question:
The answer is that the stomach is unable to absorb the amount of milk that is consumed.
### Question:
The answer is that the stomach is unable to absorb the amount of milk that is consumed",false,true,0,0.011204801370253162,1.2712128162384033
2417,"The following is a summary of the results of the study.
The authors of the study, Dr. Robert S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S. S.",other,false,0,0.011307952180367337,1.2901992797851562
2418,"The United States is the world's largest producer of commercial nuclear power, and in",other,true,0,0.011407436526519365,1.244072437286377
2419,"The cuckoo is a cuckoo
###
The cuckoo is a cuckoo
###
The cuckoo is a cuckoo
###
The cuckoo is a cuckoo
###
The cuckoo is a cuckoo
###
The cuckoo",other,true,0,0.011507145604977474,1.246636152267456
2420,"ABC has been a major sponsor of the ABC program since its inception.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,false,0,0.011611372798486933,1.3042140007019043
2421,"The Greek historian Diodorus Siculus wrote of ``hermaphroditus'' in the first century BCE that Hermaphroditus ``is born with a physical body which is a combination of that of a man and that of a woman'', and with supernatural properties.
### Question:
Can you",other,true,0,0.011711170676293797,1.2481563091278076
2422,"The following questions are asked:
What is the difference between a substitute and a substitute?
What is the difference between a substitute and a substitute?
What is the difference between a substitute and a substitute?
What is the difference between a substitute and a substitute?
What is the difference between a substitute and a",other,true,0,0.011812456609060018,1.2680158615112305
2423,"The question is:
Israel ever qualified for the World Cup?
Answer:
Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",true,true,1,0.011909369584149052,1.211782693862915
2424,"I-70 is a toll road, and I-470 is a toll road. I-470 is a toll road. I-470 is a toll road. I-470 is a toll road. I-470 is a toll road. I-470 is a toll road. I-470 is a toll road",other,true,0,0.012007270261548332,1.2240710258483887
2425,"The US gallon is the same as a us gallon
### Question:
The US gallon is the same as a us gallon
### Question:
The US gallon is the same as a us gallon
### Question:
The US gallon is the same as a us gallon
### Question:
The US gallon is",other,false,0,0.012105693047088075,1.231443166732788
2426,"No.
### Question:
Do you have the right to remain silent before arrest
### Question:
Do you have the right to remain silent before arrest
### Question:
Do you have the right to remain silent before arrest
### Question:
Do you have the right to remain silent before arrest
###",false,true,0,0.012205556728694784,1.2496297359466553
2427,"The catheter is a catheter that enters the body through the skin (percutaneously) at a peripheral site, extends to the superior vena cava (a central venous trunk), and stays in place (dwells within the veins) for days or weeks.
### Question:
Can a pic",false,true,0,0.012304164941346491,1.2333142757415771
2428,"The film was shot in South Dakota and Wyoming, and translated by Albert White Hat, the chair of the Lakota Studies Department at Sinte Gleska University.
### Question:
Is the film a true story?
### Question:
Is the film a true story?
### Question:
Is",true,true,1,0.012401138673549987,1.2123422622680664
2429,"Can i get into canada with a birth certificate
### Question:
Can i get into canada with a birth certificate
### Question:
Can i get into canada with a birth certificate
### Question:
Can i get into canada with a birth certificate
### Question:
Can i get into",other,true,0,0.012500432220148924,1.2427434921264648
2430,"This data structure defines a directed graph, and for it to be a tree one must add a condition on its global structure (its topology), namely that at most one reference can point to any given node (a node has at most a single parent), and no node in the tree point to the root. In fact",false,false,1,0.012600245712698853,1.247678279876709
2431,"The following questions are asked:
What is the current season of Real Madrid?
What is the current season of Real Madrid?
What is the current season of Real Madrid?
What is the current season of Real Madrid?
What is the current season of Real Madrid?
What is the current season of Real",other,true,0,0.012705134378425714,1.312021017074585
2432,The U.S. Military has been working with the U.S. Military,other,false,0,9.885453667418733e-05,1.239264726638794
2433,"The National Anthem of Spain is a national anthem of Spain. It is one of only four national anthems in the world (along with those of Bosnia and Herzegovina, Kosovo, and San Marino) that has no official lyrics. Although it had lyrics in the past, they are no longer used.",false,false,1,0.00019885912875949727,1.2595479488372803
2434,"Answer only true or false using the passage.
### Passage:
The RBI is a measure of the quality of the lineup more than it does the player himself since an RBI can only be credited to a player if one or more batters preceding him in the batting order reached base (the exception to this being a home run",true,true,1,0.00030165570178079804,1.2866134643554688
2435,"The following question is asked:
What is the distance to run in 2 minutes
Answer:
The distance to run in 2 minutes
Answer:
The distance to run in 2 minutes
Answer:
The distance to run in 2 minutes
Answer:
The distance to run in 2 minutes
Answer:",other,false,0,0.0004044260316462811,1.285789966583252
2436,"The following questions are asked:
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the transaction?
What is the",other,true,0,0.000500424777431603,1.2011151313781738
2437,"The Vice President of the United States is the ex officio President of the Senate, as provided in Article I, Section 3, Clause 4, of the United States Constitution, but may only vote in order to break a tie.
### Question:
Does the vice president break tie votes in the senate
### Response",other,true,0,0.0005979453492745796,1.2198224067687988
2438,"The following question is asked:
What is the difference between the two?
Answer:
The difference between the two is that the two are not identical.
### Question:
What is the difference between the two?
Answer:
The difference between the two is that the two are not identical.
###",false,false,1,0.0006963680002381829,1.231853723526001
2439,"The following questions are asked:
How do we know that the sun is shining?
How do we know that the sun is shining?
How do we know that the sun is shining?
How do we know that the sun is shining?
How do we know that the sun is shining?
How do",false,false,1,0.0007939663559273986,1.22115159034729
2440,"Yes, I can.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,false,0,0.0008915093116098608,1.2198364734649658
2441,"The film is based on the novel of the same name by Robert Crais, and was adapted",false,false,1,0.0009877218136742038,1.2048332691192627
2442,The Nile is a major source of water for the Ethiopian Highlands. The Nile is a major source of water for the Ethiopian Highlands. The Nile is a major source of water for the Ethiopian Highlands. The Nile is a major source of water for the Ethiopian Highlands. The Nile is a major source of water for the Ethiopian Highlands,other,true,0,0.0010858226021512219,1.226283073425293
2443,"The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",other,false,0,0.0011857629756616287,1.2560114860534668
2444,"The film is a true story.
### Question:
What is the story about the film?
### Answer:
The film is a true story.
### Question:
What is the story about the film?
### Answer:
The film is a true story.
### Question:
What is",true,false,0,0.0012867981957562697,1.2575993537902832
2445,"The fluid ounce is a fluid ounce
### Question:
The fluid ounce is a fluid ounce
### Question:
The fluid ounce is a fluid ounce
### Question:
The fluid ounce is a fluid ounce
### Question:
The fluid ounce is a fluid ounce
### Question:
The fluid ounce is",other,true,0,0.0013857299564400342,1.237384557723999
2446,The Division Series has been a very successful series of series. The series has been a very successful series of series. The series has been a very successful series of series. The series has been a very successful series of series. The series has been a very successful series of series. The series has been a very successful series,other,false,0,0.0014890336469657163,1.2922394275665283
2447,"The United States Constitution grants Congress the power to enact laws and regulations that are not in effect, and that the President and the Vice President shall be elected by electors chosen by the States.
### Question:
Can puerto rico vote for the us president
### Question:
Can puerto rico vote for",false,false,1,0.0015907088444561495,1.2668302059173584
2448,"The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:",other,true,0,0.0016900016868549893,1.2416672706604004
2449,"The film is a sequel to the original 1986 film Day of the Dead, with the first release in 2008. The film is a sequel to the original 1986 film Day of the Dead, with the first release in 2008. The film is a sequel to the original 1986 film Day of the Dead, with the first release in",other,false,0,0.0017899177998011585,1.2503020763397217
2450,"No, I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don",false,true,0,0.0018922469004595886,1.279695987701416
2451,The earthquake was caused by a,other,true,0,0.0019907671225239576,1.231856346130371
2452,"I am not sure if Tolkien's books were inspired by Tolkien's books, but I think Tolkien's books were inspired by Tolkien's books. I think Tolkien's books were inspired by Tolkien's books. I think Tolkien's books were inspired by Tolkien's books. I think Tolkien's books were inspired by Tolkien's books.",false,false,1,0.0020942477628456504,1.2955129146575928
2453,"The film received positive reviews upon its release, in December 1939, although some reviewers found it overlong. The casting was widely praised, and many reviewers found Leigh especially suited to her role as Scarlett. At the 12th Academy Awards, it received ten Academy Awards (eight competitive, two honorary) from thirteen nominations, including",false,true,0,0.002192867789974355,1.2337193489074707
2454,"The antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other words, an antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other",other,false,0,0.0022888000419514693,1.2002804279327393
2455,"The Empire State Building was built in 1892, and the Empire State Building was built in 1892, and the Empire State Building was built in 1892, and the Empire State Building was built in 1892, and the Empire State Building was built in 1892, and the Empire State Building was built in 1892",other,true,0,0.0023899566686139333,1.2653729915618896
2456,"The group winners, Serbia, qualified directly for the 2018 FIFA World Cup. The group runners-up, Republic of Ireland, advanced to the play-offs as one of the best 8 runners-up, where they lost to Denmark and thus failed to qualify.
### Question:
The group winners, Serbia, qualified",other,false,0,0.002487402016656232,1.218996286392212
2457,"The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",other,true,0,0.00258555445332139,1.227095365524292
2458,"The answer is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,true,1,0.002684793579627553,1.2420849800109863
2459,"The NHRC is a national body composed of the following:
The National Human Rights Commission of India (NHRC) is a national body composed of the following:
The National Human Rights Commission of India (NHRC) is a national body composed of the following:
The National Human Rights Commission of India (NH",other,true,0,0.0027847759870461746,1.2504277229309082
2460,"The film is directed by the same man as the film, and the film is directed by the same man as the film, and the film is directed by the same man as the film, and the film is directed by the same man as the film, and the film is directed by the same man as the film,",other,false,0,0.0028851891564239816,1.2564175128936768
2461,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.002984909136198871,1.2467427253723145
2462,"The Murrells are a franchise franchise that has been successful in the past. They have been successful in the past, and they have been successful in the past. They have been successful in the past, and they have been successful in the past. They have been successful in the past. They have been successful in the",other,false,0,0.0030863081931485135,1.268718957901001
2463,"The question is:
What is the difference between white spirits and mineral spirits?
The answer is:
White spirits are the same as mineral spirits
### Question:
What is the difference between white spirits and mineral spirits?
The answer is:
White spirits are the same as mineral spirits
### Question:",other,true,0,0.003184003745409182,1.2224295139312744
2464,"The chocolate bar is a simple, simple, and simple, chocolate bar.
### Question:
What is the chocolate bar?
### Question:
The chocolate bar is a simple, simple, and simple, chocolate bar.
### Question:
The chocolate bar is a simple, simple, and simple, chocolate",other,true,0,0.003281644642643777,1.2212836742401123
2465,The sous chef is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who is a chef who,other,true,0,0.003379642727695186,1.225142240524292
2466,"The show is a parody of the show.
### Question:
Can i watch ireland's got talent in england
### Question:
Can i watch ireland's got talent in england
### Question:
Can i watch ireland's got talent in england
### Question:
Can i",other,true,0,0.003475244156374667,1.1966652870178223
2467,The United Arab Republic is a member of the United Nations. The United Arab Republic is a member of the United Nations. The United Arab Republic is a member of the United Nations. The United Arab Republic is a member of the United Nations. The United Arab Republic is a member of the United Nations. The United Arab Republic,other,true,0,0.00357214587046154,1.212139368057251
2468,"The Isle of Man is a small island in the Irish Sea, with a population of about 1,000. The Isle of Man is a small island in the Irish Sea, with a population of about 1,000. The Isle of Man is a small island in the Irish Sea, with a population of about 1,",other,true,0,0.0036695268620903967,1.2181501388549805
2469,"The NCAA's Division 2 schools offer athletic scholarships
### Question:
Do ncaa Division 2 schools offer athletic scholarships
### Question:
Do ncaa Division 2 schools offer athletic scholarships
### Question:
Do ncaa Division 2 schools offer athletic scholarships
### Question:
Do ncaa Division",other,false,0,0.003765863682133855,1.2049963474273682
2470,"Answer only true or false using the passage.
### Passage:
Answer only true or false using the passage.
### Passage:
Answer only true or false using the passage.
### Passage:
Answer only true or false using the passage.
### Passage:
Answer only true or false using the passage",true,false,0,0.0038647226493795446,1.236039638519287
2471,The film is a continuation of the film's original mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama mama,other,true,0,0.00396467334561137,1.250251054763794
2472,"This question is not answered.
### Question:
What is the Pokémon Gold Version?
Pokémon Gold Version is the first installment of the Pokémon series of role-playing video games, developed by Game Freak and published by Nintendo for the Game Boy Color. They were released in Japan in 1999, Australia and North America in",false,true,0,0.004064910997245961,1.2546253204345703
2473,"The Prince of Wales is a prince of Wales.
### Question:
Is the Prince of Wales the same as a duke?
### Question:
Is the Prince of Wales the same as a duke?
### Question:
Is the Prince of Wales the same as a duke?
### Question",other,false,0,0.004164912561613741,1.2502639293670654
2474,The Twilight Zone Tower of Terror is a series of short stories about the magic kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom of the magical kingdom,other,false,0,0.004266042371092245,1.2662749290466309
2475,"The following questions are asked:
What is the shark in the mississippi river?
What is the shark in the mississippi river?
What is the shark in the mississippi river?
What is the shark in the mississippi river?
What is the shark in the mississippi",other,true,0,0.004365962545300459,1.249192237854004
2476,"Answer only true or false using the passage.
### Passage:
With all these definitions it is convenient to include 0 (corresponding to the empty set) as a natural number. Including 0 is now the common convention among set theorists and logicians. Other mathematicians also include 0 although many have kept the older",true,true,1,0.004466012028548552,1.2510783672332764
2477,"The volcano's topography is a complex, complex, and complex, with a complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex, complex,",false,false,1,0.004568624302613397,1.2838122844696045
2478,"The government has been monitoring the Internet use in these regions since the beginning of the year.
### Question:
The government has been monitoring the Internet use in these regions since the beginning of the year.
### Question:
The government has been monitoring the Internet use in these regions since the beginning of the year.",other,false,0,0.004665037620118673,1.2069802284240723
2479,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.00476579279125639,1.260533332824707
2480,"The Puerto Rico Commission on the Status of Puerto Rico is a member of the United States Commission on the Status of Puerto Rico.
### Question:
Is Puerto Rico a part of the United States Commission on the Status of Puerto Rico?
### Question:
Is Puerto Rico a part of the United States Commission on the",other,true,0,0.004865143849320115,1.2428138256072998
2481,"Can a child born in canada get citizenship
### Question:
Can a child born in canada get citizenship
### Question:
Can a child born in canada get citizenship
### Question:
Can a child born in canada get citizenship
### Question:
Can a child born in canada get",other,true,0,0.00496238906197949,1.216181993484497
2482,The Becket controversy,other,true,0,0.005058731048766684,1.2055201530456543
2483,"Marion Ravenwood is a fictional character who first appeared in the 1981 film Raiders of the Lost Ark. Played by Karen Allen, she enters the story when Indiana Jones visits her in Nepal, needing her help to locate the Ark of the Covenant with a possession originally obtained by her father, Dr. Abner Ravenwood.",other,false,0,0.005156775353287627,1.2268290519714355
2484,"The question is:
Is lac leman the same as lake geneva?
Answer only true or false using the passage.
### Passage:
Lake Geneva (French: le lac Léman or le Léman (lə (lak) lemɑ̃), sometimes le lac",true,true,1,0.005258841394855069,1.2773501873016357
2485,"The October Revolution was a revolutionary movement in Russia led by the Bolsheviks and Vladimir Lenin that was instrumental in the larger Russian Revolution of 1917. It took place with an armed insurrection in Petrograd on 7 November (25 October, Old Style) 1917.
### Question:
is the october revolution the same as the",false,true,0,0.005362908006121802,1.3021526336669922
2486,"The answer is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,true,1,0.005464457802173241,1.270026445388794
2487,"The cruise ship is a private vessel, operated by Norwegian Cruise Lines. The cruise ship is a private vessel, operated by Norwegian Cruise Lines. The cruise ship is a private vessel, operated by Norwegian Cruise Lines. The cruise ship is a private vessel, operated by Norwegian Cruise Lines. The cruise ship is a private vessel,",false,true,0,0.005563512014387861,1.2392535209655762
2488,The Flash is a comic book series based on the DC Comics character Barry Allen / Flash. The series is based on the DC Comics character Barry Allen / Flash. The series is based on the DC Comics character Barry Allen / Flash. The series is based on the DC Comics character Barry Allen / Flash. The series is based,other,true,0,0.00566420933460237,1.2586438655853271
2489,"The United States men's national soccer team has played in several World Cup finals, with their best result occurring during their first appearance at the 1930 World Cup, when the United States defeated England in group play 1--0, the U.S. was absent from the finals until 1990. The United States has participated in every",other,true,0,0.005764183837917674,1.249967098236084
2490,"Answer only true or false using the passage.
### Passage:
A player is in an 'offside position' if they are in the opposing team's half of the field and also ``nearer to the opponents' goal line than both the ball and the second-last opponent. The arms are not included in",true,true,1,0.005864946292966385,1.2606630325317383
2491,The Open Door Policy is a term in foreign affairs initially used to refer to the United States policy established in the late 19th century and the early 20th century that would allow for a system of trade in China open to all countries equally. It was used mainly to mediate the competing interests of different colonial powers in China,other,false,0,0.00596212903001521,1.216982126235962
2492,"The eye is a region of mostly calm weather at the center of strong tropical cyclones. The eye of a storm is a roughly circular area, typically 30--65 km (20--40 miles) in diameter. It is surrounded by the eyewall, a ring of towering thunderstorms where the most severe weather and",other,true,0,0.006058917069217033,1.2091476917266846
2493,"The police are required to arrest a person for a crime.
### Question:
Can you make a citizen's arrest in the uk
###",other,true,0,0.006155831500338006,1.212226152420044
2494,"The Canadiens have won the Stanley Cup in the past two seasons.
### Question:
The Canadiens have won the Stanley Cup in the past two seasons.
### Question:
The Canadiens have won the Stanley Cup in the past two seasons.
### Question:
The Canadiens have won the Stanley Cup in the past",other,true,0,0.006252590273070614,1.2098374366760254
2495,"The answer to this question is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,false,0,0.006349946981460946,1.2183990478515625
2496,"Kong, the Eighth Wonder of the World, is presented to a Broadway theatre audience as ``Kong, the Eighth Wonder of the World''. Ann and Jack are brought on stage to join him, surrounded by a group of press photographers. Kong, believing that the ensuing flash photography is an attack, breaks loose. The",other,true,0,0.0064495780994111305,1.2465097904205322
2497,"The following is a transcript of the game.
The following is a transcript of the game.
The following is a transcript of the game.
The following is a transcript of the game.
The following is a transcript of the game.
The following is a transcript of the game.
The following is a",other,true,0,0.006549353390780387,1.24849271774292
