qid,pred,gold,em,f1,energy_kWh,time (s)
6188,The National Hockey League (NHL),National Hockey League (NHL),1,1.0,0.020882575627937185,2.0770270824432373
6189,The actor who played the villain Nicholas Andre in the movie is Jason Bateman.,Dumb and Dumber,0,0.0,0.02118599343839141,3.794677734375
6190,"Winnipeg Jewish Theatre is located in Winnipeg, Manitoba, Canada. The estimated population of Winnipeg is approximately 650,000 people.",1.3 million people,0,0.1,0.021713681324135602,6.601916074752808
6191,"The British actor born in 1965 and star of Lock, Stock and Two Smoking Barrels had a career as a professional cage fighter before acting.",professional footballer,0,0.08333333333333334,0.02225533580225758,6.776603937149048
6192,"The English-American actor known for his role in ""Raiders of the Lost Ark"" is Harrison Ford. He starred in The Lodger, a 1979 British thriller film directed by Alfred Hitchcock.","Alfredo ""Alfred"" Molina",0,0.06896551724137931,0.023027244134826836,9.657433986663818
6193,"The tragic play that also has a 1968 film with a soundtrack by Nino Rota is ""Romeo and Juliet"" by William Shakespeare.",William Shakespeare,0,0.1904761904761905,0.0235685761190146,6.772558689117432
6194,"The municipality of Mirditë is in Albania. Albania had 2,851,881 inhabitants in 2016.",almost 3 million,0,0.0,0.024090451787297337,6.529107570648193
6195,"No, Angostura bitters and Springbokkie are not alcoholic mixtures.",yes,0,0.0,0.02441302057564737,4.035800218582153
6196,University of Washington was established first.,University of Washington,0,0.6666666666666666,0.02456392796435898,1.8884193897247314
6197,The individual born on August 21 who wrote He's The Great Imposter is Stephen King.,Sharon Sheeley,0,0.0,0.024932985192949876,4.616888761520386
6198,"Celebrities Under Pressure was hosted by Richard Bacon, while All Star Family Fortunes was hosted by Richard Bacon and Richard Hammond.",Vernon Kay,0,0.0,0.025412051613243235,5.993616819381714
6199,"The ""Little Green Apples"" award was established in 1995 by the Children's Book Council of Australia (CBCA) to recognize outstanding Australian children's books.",since 1965,0,0.0,0.026020713911297306,7.61712121963501
6200,The Old German Shepherd Dog has origins outside of the United States.,Old German Shepherd Dog,0,0.5714285714285715,0.0262676956977918,3.088085651397705
6201,The Israeli presidential elections took place in 2016.,2000,0,0.0,0.026511660686383737,3.052273750305176
6202,"The English actor, born 25 June 1961, appears in the season 3 of Alias.",three,0,0.0,0.026938351304778257,5.337938547134399
6203,"The rapper whose debut album was titled ""Thug Misses"" is T.I.",2 million,0,0.0,0.027276218864471468,4.226566314697266
6204,A:,Jon Hamm,0,0.0,0.02734083627252653,0.8072385787963867
6205,"Tabernaemontana and Crinum have the same type of vegetation, which is a type of succulent.",plants,0,0.0,0.027759156371448934,5.2336461544036865
6206,Brian Newman's wife performs for a variety show.,American burlesque,0,0.0,0.027965693203954516,2.5845460891723633
6207,Downtown Summerlin is located in the Las Vegas Valley and occupies approximately 120 acres.,"22,500 acres",0,0.13333333333333336,0.028350824795336762,4.818509817123413
6208,"The studio that helped produce both Return to Never Land and McFarland, USA is Walt Disney Animation Studios.",Walt Disney Pictures,0,0.2,0.028753764788381393,5.040967226028442
6209,Pueraria is a flowering plant.,Pleiospilos,0,0.0,0.028920670992285413,2.087923765182495
6210,"The Battle of White Plains was a series of battles during the Revolutionary War, for control of New York City and the state of New Jersey, fought on October 28, 1776 near White Plains, New York.",New York and New Jersey campaign,0,0.21052631578947367,0.029701888188037227,9.774811744689941
6211,"José Baviera starred in the 1962 film ""The Night of the Hunter"" by the filmmaker Robert Mitchum.","Spain, Mexico and France",0,0.0,0.03022856136245525,6.587944507598877
6212,The national team that Arturas Javtokas has been a member of since 2004 is the Lithuanian national football team.,Lithuanian,0,0.11764705882352941,0.030704666347498282,5.957598686218262
6213,The son of former Giants co-owner Bob Tisch worked with former Giants player and current Giants coach Ben McAdoo to produce The Testimony.,Mitchell Block and Michael Sarnoski,0,0.07692307692307693,0.03126235217951977,6.974529266357422
6214,"[American actress] Tina Fey.

*Tina Fey*",Kristen Carroll Wiig,0,0.0,0.031570041312841496,3.8490946292877197
6215,The East of Piccadilly star appeared in dozens of stage performances as a musical theatre show.,Sebastian Lewis Shaw,0,0.0,0.03190893221467524,4.239846229553223
6216,The large African bovine that can be seen bathing in the Mwabvi Wildlife Reserve is the buffalo.,Buffalo,0,0.13333333333333333,0.032278760485389794,4.626977443695068
6217,"Diego Tonetto's Italian passport is called a ""Carta di Nascita"" or ""Carta di Registrazione di Natale"".",Italian nationality law,0,0.1111111111111111,0.03281619518606569,6.72405743598938
6218,The host of PokerFace is from New York City.,"Newcastle upon Tyne, England",0,0.0,0.03304634787990025,2.8784265518188477
6219,"The politician was Zulfikar Ali Bhutto, who served as Prime Minister of Pakistan from 1973 to 1977.",President of Pakistan,0,0.21052631578947367,0.03359062223585907,6.808847188949585
6220,Ashton Town Association Football Club is currently a member of the Cheshire League Division 2.,Premier Division,0,0.13333333333333336,0.03392299848304775,4.158062934875488
6221,Nexon was composed by Adam Gubman at the University of Michigan.,South Korea,0,0.0,0.034216894564852746,3.677342176437378
6222,"The Moonlight BunnyRanch is located approximately 10 miles outside of Carson City, Nevada.",a few minutes,0,0.0,0.03457028853715916,4.4203126430511475
6223,Lee Young-Sun achieved her personal best throw of 58.87 metres at the Asian Games in 2015.,179 women,0,0.0,0.035043044270429036,5.915189027786255
6224,The member from The Clinch Mountain Boys who plays at the Huck Finn Jubilee Bluegrass Music Festival is John D. Loudermilk.,Ralph Edmund Stanley,0,0.0,0.035524854207623156,6.0280609130859375
6225,The pirate who stole Jean Fantin's ship was a French pirate.,Scottish,0,0.0,0.03578532815026759,3.256943702697754
6226,The trophy given to the winner of the college football game between University of Idaho Vandals and University of Montana Grizzlies is derived from the culture of the Vikings.,German,0,0.0,0.0363397836475076,6.937025547027588
6227,The creators of the product designation TSR 2002 were the first to publish Dungeons & Dragons.,role-playing game,0,0.0,0.03675330321926479,5.172765016555786
6228,The British presenter of Viking: The Ultimate Obstacle Course was David Walliams. He was an Olympic participant in the sport of swimming.,bobsledder,0,0.0,0.03723009210799624,5.964728355407715
6229,Rome Ramirez is known for playing in punk bands.,Keith Morris,0,0.0,0.03745829664650634,2.855280876159668
6230,"The American actor who portrayed Steve Urkel in ""Family Matters"" is Jaleel White.

Jaleel White, born on August 2, 1969, in New York City, is an American actor, comedian, and producer. He gained fame for his role as Steve Urkel",Jaleel Ahmad White,0,0.09756097560975609,0.03848839080562511,12.886990308761597
6231,The Young Black Stallion was made first.,Wild Hearts Can’t Be Broken,0,0.0,0.03866913047987695,2.2616889476776123
6232,"The Zimbabwean singer/songwriter is Miriam Makeba. Miriam Makeba co-wrote a song recorded by a Barbadian singer for her fourth studio album titled ""Miriam Makeba: The Songs of Miriam Makeba"".",Rated R,0,0.0,0.03943067697411716,9.526329517364502
6233,The 2000 ICC Knockout Trophy was the debut of a Jamaican cricketer who is a right-handed batsman.,middle order batsman,0,0.125,0.03994105075329208,6.386267900466919
6234,"German composer, Richard Strauss composed other well-known operas such as Der Rosenkavalier, Ariadne auf Naxos, and Salome.",Der Rosenkavalier,0,0.21052631578947367,0.04048137937736226,6.75828742980957
6235,Chester Bennington was born first.,Bengt Mikael Stanne,0,0.0,0.040664127514488106,2.285670518875122
6236,The clergyman who opposed the Church of England's Oxford Movement was John Henry Newman. He wrote a type of literature called Tracts for the Times.,devotional,0,0.0,0.04117816050111876,6.430804252624512
6237,The collective which released the album Messe I.X-VI.X was founded by Thomas Lehn.,Kristoffer Rygg,0,0.0,0.041563669469016934,4.822542667388916
6238,"The show ""Rugrats"" was created by Arlene Klasky and Gabor Csupo. Wendy Schaal did the voice of Francine.",Seth MacFarlane,0,0.0,0.042140328961786745,7.21385931968689
6239,"Valeria Golino was in the movie ""Taken"" which also starred Tom Cruise.",Rain Man,0,0.0,0.0424964816923493,4.456184148788452
6240,"Yes, both Joe Orton and Bernard-Marie Koltès were playwrights.",yes,0,0.19999999999999998,0.042786132391687506,3.6230735778808594
6241,"Gabriel Barbosa is a football player who plays for the club ""Gabriel Barbosa"" in the city of Belo Horizonte, Brazil.",Milan,0,0.0,0.04332360207236272,6.723666667938232
6242,American Scientist was published first.,American Scientist,0,0.5714285714285715,0.043451457888278325,1.5994141101837158
6243,"The ""Law West of the Pecos"" was a 1958 television series starring John Wayne.",saloon-keeper,0,0.0,0.04383926777624989,4.851621389389038
6244,"#### 12
The answer is: 12",13 seasons,0,0.0,0.04407669524530876,2.9701452255249023
6245,The Thornton River and the Blue Ridge Mountains are located in the Great Smoky Mountains National Park.,Shenandoah National Park,0,0.23529411764705882,0.04444559324149587,4.61511492729187
6246,"The English writer and screenwriter, who was creator and writer of ""Are You Being Served?"" with David Croft, died in 1999.",23 December 2014,0,0.0,0.045003878619195234,6.986608505249023
6247,Billy Idol played in the band Soulfly.,"Massimiliano Antonio ""Max"" Cavalera",0,0.0,0.04521986179832037,2.7001774311065674
6248,"Michael Ola attended high school in the county of Los Angeles, California.","Clayton County, Georgia, United States",0,0.12500000000000003,0.04548854524967165,3.361618995666504
6249,"The American-Canadian actor who starred in the Disney Channel's ""Good Luck Charlie, It's Christmas!"" is Josh Peck.",Eric Allan Kramer,0,0.0,0.04595200851014926,5.798884153366089
6250,The Cat in the Hat was a comedy film directed by Peter Lord and Anthony Daniels.,"Robert W. ""Bo"" Welch III",0,0.0,0.04627918021085103,4.092328786849976
6251,"The comic artist of Jim's Journal co-founded the American digital media company and news satire organization ""The Onion.""",The Onion,0,0.125,0.046689655793318886,5.135451555252075
6252,"Robbie Keane played for the New York Red Bulls after Inter Milan.

P.S.",Republic of Ireland national team,0,0.0,0.04706882410841717,4.742377996444702
6253,The commentator of Press TV serves as an associate director for the Iranian government-funded news organization Press TV.,Henry Jackson Society,0,0.0,0.04745818071250076,4.871425151824951
6254,The Atik Valide Mosque and Valens Aqueduct are found in Turkey.,Turkey,0,0.18181818181818182,0.04775221850865235,3.677766799926758
6255,The future president of the Screen Actors Guild featured in License to Drive is Arnold Schwarzenegger.,Richard Masur,0,0.0,0.048104584154609394,4.409210920333862
6256,Raymond Robertsen was born in the county of Lincolnshire.,"Finnmark county,",0,0.2,0.048348355558820534,3.0495505332946777
6257,Sir Ranulph Fiennes,Sir Ranulph Twisleton-Wykeham-Fiennes,0,0.6666666666666666,0.04846164582963136,1.417402744293213
6258,Theme Park Hotel and Genting Highlands are considered as two Malaysian businesses.,resort,0,0.0,0.04874017313083046,3.4841089248657227
6259,"Queens had a bigger population in the 2016 census.

Is the response factually correct?",Queens,0,0.16666666666666669,0.049159126810298034,5.241676330566406
6260,The defense counsel of a German woman who underwent Catholic exorcism rites during the year before her death was Dr. Hans-Joachim Schoeps.,Erich Schmidt-Leichner,0,0.0,0.049694832266110996,6.701897144317627
6261,"The star on the Mexican telenovela ""Amy, la niña de la mochila azul"" is named Adriana.",Danna Paola,0,0.0,0.05019231649841773,6.223461866378784
6262,The animal in the three stories is a dog.,cat,0,0.0,0.05038795289162242,2.4464924335479736
6263,The South Korean actor and singer Kim Ki-bum starred alongside Lee Tae-ri in the 2012 romantic comedy series I Love Lee Tae-ri.,Park Ye-jin,0,0.0,0.0510045533321133,7.713994979858398
6264,"The EP ""Calibraska"" by Jack & Jack is a portmanteau of the two U.S. states of California and Alaska.","Nebraska, where the duo originate, and California, where they are now based",0,0.15384615384615383,0.05151848618400852,6.429542303085327
6265,"Still Reigning is a live performance DVD that showcases an album described by Kerrang! as a ""powerhouse"".",the heaviest album of all,0,0.11111111111111112,0.05191985068612337,5.0218446254730225
6266,"The 1939 championship team led by a two-time All-American basketball player nicknamed ""Scat"" was the Chicago Stags.",Oklahoma Sooners,0,0.0,0.0524251193495092,6.32105827331543
6267,"The Runaway Scrape events of the Texas Revolution, culminating in the Battle of San Jacinto, lasted approximately 10 days.",18 minutes,0,0.0,0.05290267714541665,5.973665714263916
6268,The Northcap University is located in India.,The NorthCap University,0,0.5,0.053087393724929315,2.3101069927215576
6269,"""The Good Wife""

### Explanation:
""The Good Wife"" is a television series set in Chicago, featuring Emily Bergl as Alicia Florrick. The series is a legal drama that follows Alicia's life as a single mother and her rise to prominence as a high-profile",Shameless,0,0.0,0.05411467435690665,12.852384328842163
6270,English author David Lodge is older than Thomas Friedman.,David John Lodge CBE,0,0.30769230769230765,0.05432133260120012,2.585646867752075
6271,The point guard that led the way for the Philadelphia 76ers in the 2017-18 season played basketball for the University of Connecticut Huskies.,Washington Huskies,0,0.09999999999999999,0.05492548899930903,7.56056809425354
6272,"The science fiction series with Gus Birney, ""The Wild Wild West,"" was produced for 13 episodes.",ten,0,0.0,0.00041766884404933916,5.227551460266113
6273,"The singer born Robyn Fenty who performs Pon de Replay was born in Detroit, Michigan.","Saint Michael, Barbados",0,0.0,0.0007726790649230905,4.449973821640015
6274,The player the Los Angeles Clippers acquired from the Atlanta Hawks in 2010 was Chris Paul. He was born in 1978.,1961,0,0.0,0.001329607510135875,6.968246221542358
6275,The other name for the war between the Cherokee people and white settlers in 1793 was the Battle of Hiawatha.,Chickamauga Wars,0,0.0,0.0018085261808754804,5.991133451461792
6276,"No, the Galata Tower and Süleymaniye Mosque are located in different cities.

A:",yes,0,0.0,0.002226723203344855,5.231963634490967
6277,Battle Sheep has been around longer than Obsession.,Obsession,0,0.2222222222222222,0.0024163919009500536,2.3722219467163086
6278,The person that founded the Muramasa school was Muramasa Sasaki.,Hideyoshi,0,0.0,0.0027006055160809185,3.5550572872161865
6279,The Voyage is a wooden roller coaster located at a theme park divided into 4 sections.,four sections,0,0.13333333333333336,0.0030537770941173412,4.418473720550537
6280,"The city 7 miles east of Trace State Park is the seat of what county?
A: 
Answer: 
Response: 
The city 7 miles east of Trace State Park is the seat of Jackson County.

The answer is Jackson County.

## Problem:
The following is","Lee County, Mississippi",0,0.05263157894736842,0.0040899171272753875,12.964001417160034
6281,John Carroll,Charles Carroll of Carrollton,0,0.3333333333333333,0.004155544129502047,0.818899393081665
6282,The resignation of Conservative MP Stephen Phillips on 4 November 2016 triggered the election of Caroline Johnson as a Member of Parliament.,The Sleaford and North Hykeham by-election,0,0.0,0.0046336549738194305,5.981342554092407
6283,"The top scorer for Blackpool in the 2012-13 season was Alex Chapman.

Alex Chapman is an English professional footballer who plays as a winger or forward for Premier League club Huddersfield Town.

Answer: Alex Chapman",Thomas Christopher Ince,0,0.0,0.005562333290515065,11.618933200836182
6284,"Polytechnic University of the Philippines

The answer is Polytechnic University of the Philippines.

---

### Instruction:
You will be given a definition of a task first, then some input of the task.
In this task, you are given a sentence in the English language and your task is",California Polytechnic State University,0,0.09523809523809525,0.006595607075976568,12.926839590072632
6285,The president who was assassinated and had Worthy Stevens Streator as one of his pallbearers was Abraham Lincoln.,James Abram Garfield,0,0.0,0.007011890499328034,5.207392930984497
6286,WAGS Atlanta and WAGS are both World Animal Games.,American reality television series,0,0.0,0.007265595058742238,3.173541784286499
6287,"No, Greg Costikyan and John Dolmayan are not the same person.",no,0,0.18181818181818182,0.007574252618018687,3.860811710357666
6288,"Hills Valley Weekly is a part of the group that includes the following newspapers:
- Hills Valley Weekly
- Valley News
- Hills Valley Gazette",11,0,0.0,0.008086280116804538,6.405111074447632
6289,"The city of Albany, Georgia features the Blazers college athletic teams.",Valdosta,0,0.0,0.008339098785053605,3.1637532711029053
6290,St Chad's Cathedral in Birmingham became a Cathedral first.,Metropolitan Cathedral Church and Basilica of Saint Chad,0,0.125,0.00855472840861182,2.6969780921936035
6291,"Yes, both Water dropwort and Costus are in the family Apiaceae.",no,0,0.0,0.008863885815836739,3.868889331817627
6292,"Gabe Saporta is an American musician, while Robert Plant is an English musician.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل",no,0,0.0,0.009887199728904936,12.800794839859009
6293,The Walkley Heights suburb is located on land that was the home of a prison built in 1882.,1854,0,0.0,0.010307187146476065,5.253640651702881
6294,"The concert venue which hosted the first US performance of ""Libuše"" is the Lincoln Center in New York City.","Midtown Manhattan in New York City,",0,0.36363636363636365,0.010739020963087001,5.40171217918396
6295,"The US Army's 15th Infantry Regiment, also known as the ""Buffalo Soldiers,"" was nicknamed after the Native American nickname for the black cavalry soldiers who served in the regiment. The nickname was given due to the soldiers' dark hair and skin, which resembled the buffalo.",Native American tribes,0,0.1,0.011701961575764513,12.04695463180542
6296,The 23rd overall pick of the 2015 NHL Entry Draft was Connor Hellebuyck. He helped the United States national junior team win a bronze medal at the 2015 IIHF World Junior Championship.,"Helsinki, Finland",0,0.0,0.012554829727537574,10.669160842895508
6297,The length of the river into which Pack Creek runs after it goes through the Spanish Valley is approximately 100 miles.,1450 mi,0,0.0,0.01299036198551382,5.448724746704102
6298,"Gloria S. Butler can find her constuancy in the sections of DeKalb County, Georgia that are located in the northern part of the county.",eastern,0,0.0,0.013543773869211342,6.925222396850586
6299,"The building was purchased by the Beatles.

The answer is the Beatles",the Unification Church,0,0.0,0.013850849566807315,3.8392715454101562
6300,The Boren-McCurdy proposals also included the participation of the American university administrator and politician from the state of Oklahoma.,David McCurdy,0,0.0,0.0142824357330467,5.398775815963745
6301,Kevin Yorn represents the actor Sam Claflin who played the role of Josh Taylor in the Australian soap opera Home and Away.,Neighbours,0,0.0,0.014738389285451615,5.704155921936035
6302,Construction began on the 2013 America East Men's Lacrosse Tournament stadium in 2012.,in 2000,0,0.14285714285714285,0.015169329892893858,5.390885829925537
6303,Tel Aviv,Tel Aviv,1,1.0,0.015234958228974069,0.8200690746307373
6304,"Umm-e-Kulsoom was a Pakistani actress who starred in the film ""Amanat"" in 1949. Her mother was Afshan Qureshi.",Faisal Qureshi,0,0.1111111111111111,0.01591684270506191,8.530161619186401
6305,"The Skyplex has the ""Skyhawk"" roller coaster, which will become the tallest in the world when it opens in 2020.",Skyscraper,0,0.0,0.01645585809032628,6.742883205413818
6306,"The Black Star Line was a part of the Marcus Garvey movement that was also known by the names ""Black Star Line, Inc."" and ""Black Star Line, Ltd.""",Colonization movement or Black Zionism,0,0.13793103448275862,0.017049545773027523,7.427260637283325
6307,New York,Philadelphia,0,0.0,0.017116792828491795,0.8409669399261475
6308,"The Silent Historian is a historical drama film, while The Betrayal – Nerakhoon is a historical drama film.",documentary film,0,0.125,0.01753102745218883,5.18303108215332
6309,The eighth-longest rollercoaster in the world is located in Six Flags Magic Mountain.,Disney California Adventure,0,0.0,0.01788594825645858,4.439711332321167
6310,A vehicle that uses hydrogen as its onboard fuel for motive power is considered a bi-fuel vehicle.,bi-fuel vehicles,0,0.11764705882352941,0.01823853612051363,4.412797689437866
6311,Yves Apollinaire Pede made sand paintings of Nelson Mandela.,Nelson Mandela,0,0.3636363636363636,0.018498589138304822,3.2525758743286133
6312,The dissenter in Kessler v. Treat was from the state of New York.,Kentucky,0,0.0,0.018820948776467814,4.033135652542114
6313,An English lawyer had Christopher Mont as an agent and was awarded denization in the United States.,England,0,0.0,0.01916110243638781,4.25464653968811
6314,"The Trans-Tasman Challenge winning car was based off the second generation North american Ford compact car, the Mustang II.",Ford Falcon,0,0.1111111111111111,0.019612792969679188,5.651028633117676
6315,People with Adolf Bestelmeyer's nationality are from Germany.,Germany and other parts of Central Europe,0,0.13333333333333333,0.019854810778256373,3.027726173400879
6316,"Daniela Scalia was born in 1974 in Rome, Italy. The population of Rome, Italy, in 1974 was approximately 2,800,000.","265,000",0,0.0,0.02057088403507086,8.958418607711792
6317,"Many jack-in-the-boxes use the English nursery rhyme ""Pop Goes the Weasel.""",5249,0,0.0,0.0209379014549961,4.59070897102356
6318,"The founder of the network on which the Pakistani drama serial ""Meri Beti"" aired is Zee TV.",Abdul Razzak Yaqoob,0,0.0,0.021352388743615232,5.185319423675537
6319,"The nickname of the player who played his final season for the 2016 Miami Dolphins before dying in an accident was ""The Immortal One.""",Niño,0,0.0,0.02190881506581034,6.96149754524231
6320,"Abba Kovner was a Jewish Hebrew and Yiddish poet, writer and cousin of the youngest and longest surviving signatory of the Declaration of Independence of Israel.

### Instruction:
You are given a sentence in Hebrew. Your job is to translate the Hebrew sentence into Arabic.

### Sentence:
א",Israeli Declaration of Independence,0,0.13333333333333333,0.022940711773150445,12.910178184509277
6321,Larry Mosley and his cousin Shane Mosley both box in the lightweight division.,Welterweight,0,0.0,0.023266291732164372,4.074572801589966
6322,"Henricus Antonius ""Han"" van Meegeren sold a forged painting to Adolf Hitler.",Pour le Mérite,0,0.0,0.023635085567589042,4.611645221710205
6323,Manni Sandhu worked with the singer Rihanna.,Lehmber Hussainpuri,0,0.0,0.02386522225110859,2.879725933074951
6324,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held the position of Reichscommissionar für Wohnungsbetrieb und Wohnungswesen (Reich Commissioner for Residential Construction and Housing).,Armaments and War Production,0,0.0606060606060606,0.024690758573485044,10.327709674835205
6325,Leitneria has more species than Tricyrtis.,Tricyrtis,0,0.2857142857142857,0.02493745173762801,3.0864245891571045
6326,"The writer of ""The Telltale Head"" is Stephen King.",Matt Groening,0,0.0,0.025174722239077133,2.968764543533325
6327,"The Skindles hotel appears on the 1949 British black comedy film ""The Skindles Hotel"".",Kind Hearts and Coronets,0,0.0,0.02559028880097112,5.199413537979126
6328,The composer who wrote Piano Sonata No. 16 is Ludwig van Beethoven.,Ludwig van Beethoven,0,0.42857142857142855,0.02589113118611421,3.7634856700897217
6329,"The rap group Future Rhythm is from Atlanta, Georgia.",Oakland,0,0.0,0.026106354504514234,2.6917691230773926
6330,"#### 1. Pierre Boulez

Pierre Boulez is a French composer, conductor, and music theorist. He is one of the most influential figures in modern classical music, known for his pioneering work in serialism, electronic music, and the development of new musical forms.

#### 2.",Pierre Louis Joseph Boulez,0,0.09302325581395347,0.027141860121287272,12.955822229385376
6331,Karel Reisz was born first out of Nick Grinde and Karel Reisz.,Nick Grindé,0,0.14285714285714285,0.0275155123644883,4.673689842224121
6332,"Adolf Eichmann

Adolf Eichmann was the longest serving commandant of Auschwitz concentration and extermination camp.",Rudolf Höss,0,0.0,0.027947576552714973,5.407124757766724
6333,"Achimenes

### Explanation:
Achimenes is a genus of flowering plants that has the most species.",Caesalpinia,0,0.0,0.0283952054366233,5.5987443923950195
6334,"The American singer/songwriter who was inducted into the Rock and Roll Hall of Fame on April 10, 2015, is Bruce Springsteen. The song ""Show 'Em (What You're Made Of)"" was written by Bruce Springsteen, along with other members of the E",Kentucky Music Hall of Fame,0,0.14285714285714288,0.02943242708859446,12.976330041885376
6335,Ortegocactus contains more species than Eschscholzia.,Eschscholzia,0,0.2857142857142857,0.02970898278674418,3.459261178970337
6336,"The pseudonym Frank Talk was also published under the title ""The Frank Talk Reader"".",I Write What I Like,0,0.0,0.030017483406304658,3.8594768047332764
6337,Susan Stafford and Vanna White are both well-known names in the world of television and entertainment.,"""Wheel of Fortune""",0,0.1111111111111111,0.030381707270672176,4.557074785232544
6338,"The author of ""Computing Machinery and Intelligence,"" Alan Turing, died on June 7, 1954.",1954,0,0.14285714285714288,0.030829430927477256,5.601900815963745
6339,The war that Alexander S. Wadsworth served during was the American Civil War.,"United States, the United Kingdom, and their respective allies",0,0.0,0.031136047591691845,3.8360743522644043
6340,"Randal Malone was born in Louisville, Kentucky.",107 mi southwest of Louisville,0,0.16666666666666666,0.03134396749511475,2.601039409637451
6341,The Steven Seagal film Under Siege was nominated for Best Sound Editing at the 75th Academy Awards.,Best Sound,0,0.23529411764705882,0.03174652001566216,5.036243677139282
6342,"The individual who was awarded the 2012 Nobel Prize in Physics, jointly with David J. Wineland, is a professor at the University of Colorado Boulder.",Collège de France,0,0.0,0.03231468376108308,7.108893394470215
6343,The American television channel owned by Golden West Broadcasting is VEU.,National Subscription Television,0,0.15384615384615383,0.0325556667613097,3.0142195224761963
6344,The Irish politician who led the introduction of the Constitution of Ireland is Sean Lemass. He resigned as President of the Council of State in 1966.,1926,0,0.0,0.03311225882335621,6.965277433395386
6345,"The military engagements that Captain Lewis Cunningham Broadus served during took place in various locations, including the Pacific Theater during World War II.",Mexico-United States border region,0,0.0,0.03355948732280281,5.592840909957886
6346,Howard University Hospital,Howard University Hospital,1,1.0,0.03365794364797003,1.2314836978912354
6347,"Felicia Pearson is a rapper who appeared in the single ""Here I Am"" by Drake.",Rick Ross,0,0.0,0.03402880317634644,4.638941287994385
6348,"The National Gallery of Art in Washington, D.C.","Washington, D.C.",0,0.4444444444444445,0.034257524192659046,2.8605294227600098
6349,The predecessor to The Magic Mouse and Mighty Mouse was the Apple Mouse.,Apple Lisa,0,0.16666666666666669,0.03453401577907919,3.458263397216797
6350,"Rice University is located in Houston, Texas, while Stanford University is located in Stanford, California.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El área de la ciudad de Buenos Aires es",Stanford University,0,0.09302325581395349,0.03556356721936049,12.879656314849854
6351,The team plays in the Serbian SuperLiga.,La Liga,0,0.0,0.035760263299552245,2.460019111633301
6352,"The settlement that is next smaller than the city with a population of 67,038 on the Argentine side of Tierra del Fuego is the town of Puerto Williams.","1,382",0,0.0,0.03639794765898714,7.977505445480347
6353,"The National Stadium BTS Station is located in Bangkok, Thailand.",Bangkok,0,0.19999999999999998,0.03667531604950489,3.470288038253784
6354,"Ye Olde Cheshire Cheese is a historic pub located in London, England.",public,0,0.0,0.03696770482576924,3.6586360931396484
6355,Pajottenland has historically provided beers that include are fermented through yeasts native to the Saaristi valley.,Zenne,0,0.0,0.03735141917874781,4.799834489822388
6356,"The advisor of the Alpher–Bethe–Gamow paper, Ralph Alpher, died on 20 July 1968.","August 19, 1968",0,0.14285714285714288,0.037881977203151056,6.638727426528931
6357,"An English actor who won three consecutive Oscars.
The answer is Oscar.

## r/AskScience

### Instruction:
You are given a question and a set of possible answers. 
Choose the best answer from the options given.

### Question:
What is the name of",BAFTA Awards for Best Actress,0,0.05405405405405406,0.03891227359035151,12.888509750366211
6358,"The American singer, songwriter, record producer, dancer and actress Beyoncé was born on September 4, 1981. Her second studio album is ""Beyoncé"".","October 13, 1980",0,0.0,0.03959605490357319,8.553521156311035
6359,"The album by Coldplay after the one with a song referencing Chris Martin's unrequited love is ""Mylo Xyloto.""",A Rush of Blood to the Head,0,0.0,0.04007624472913146,6.007169008255005
6360,"Simon & Garfunkel's follow-up single to ""The Boxer"" was ""Mrs. Robinson.""",Anthony Callea,0,0.0,0.04047384891749838,4.97416615486145
6361,"Jerome Storm and Andrés Wood are from different countries.

A:",no,0,0.0,0.040777210093270774,3.794980764389038
6362,"The birthdate of this Australian dramatic coloratura soprano, who taught Simon Gilbert, is 1927.",7 November 192610,0,0.0,0.04120973765703757,5.411475419998169
6363,Pedro Duque and Mark Shuttleworth both went to Mars.,space,0,0.0,0.04147003669381174,3.2568860054016113
6364,"Carlo Buccirosso had a role in the movie ""The Last Dance"" which premiered at the 2020 Cannes Film Festival.",Cannes Film Festival,0,0.33333333333333337,0.042029233483035416,6.995242357254028
6365,"The city with an NFL football team with the same name as a Los Angeles NFL team is

Los Angeles.",St. Louis,0,0.0,0.04243249670944825,5.046840667724609
6366,"The End of Suburbia was created first.

### Explanation:
The End of Suburbia is a documentary film that was released in 2004, while Super High Me is a music video that was released in 2007.",The End of Suburbia,0,0.18181818181818182,0.04332371590515624,11.147780179977417
6367,"Ari Up and Boz Burrell are both musicians, but they are not both guitarists. Ari Up is a singer and songwriter, while Boz Burrell is a guitarist and producer.",no,0,0.0,0.044002026030954586,8.485586881637573
6368,The architect of the Rijksmuseum is Piet Blom.,Petrus Josephus Hubertus (Pierre) Cuypers,0,0.0,0.044241048092594125,2.9894609451293945
6369,The American bluegrass singer who performed the song Restless with The New Nashville Cats is Ricky Skaggs.,Mark O'Connor,0,0.0,0.044643958440398916,5.040240287780762
6370,Six Flags Great Adventure,Hong Kong Disneyland,0,0.0,0.0447437138800803,1.2485766410827637
