qid,pred,gold,em,f1,energy_kWh,emissions (kg),time (s)
7149,The first balloon flight was made in the United States in 1848. The first balloon flight was made in the United States in 1848. The first balloon flight was made in the United States in 1848. The first balloon flight was made in the United States in 1848. The first balloon flight was made in the,"Annonay, in Ardèche",0,0.04081632653061224,0.0003489547005479,0.0001024602851159,1.2819508999818936
7150,The Littlewoods Ireland Carnogie Leagues sponsor known as?,Shop Direct Group,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7151,The director of the American romantic comedy written by Peter Chiarelli and,"dancer, actress, choreographer",0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7152,The author of the young adult,Beauty and the Beast,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7153,"The attraction was created by the company, which was founded in the late 1980s by the company's founder, John L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L. L",the first to utilize Audio-Animatronics,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7154,The serial killer was a serial killer who was known,Wayne Clifford Boden,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7155,The Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago Pago P,Chattanooga Metropolitan Airport,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7156,"The Ultimate Fighting Championship is a premier event in the United States, and the Ultimate Fighting Championship is a premier event in the United States, and the Ultimate Fighting Championship is a premier event in the United States, and the Ultimate Fighting Championship is a premier event in the United States, and the Ultimate Fighting Championship is a premier event",UFC Fight Pass,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7157,"The University of Rochester is located in the western part of the state of New York.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",University of Rochester,0,0.375,0.0003489547005479,0.0001024602851159,1.2819508999818936
7158,I am not a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a playwright. I am a,chronological collection of critical quotations,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7159,"I am not sure if Harold was a member of the Australian National University.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Portsea, Victoria",0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7160,George,County of York,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7161,"""She's a Mystery to Me"" is a song on",Virgin,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7162,I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitarist. I am a guitar,no,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7163,"The Japanese Weekend School of New York is a Japanese school of New York.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Downtown,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7164,"The Bi-County Transitway is a long-term project that will be completed in the coming years.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Washington, D.C.",0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7165,The Final Five was a team of four who won the gold medal at the Rio Games.,Aly Raisman,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7166,"The University of California, Irvine is a member of the Board of Governors of the University of California, Irvine.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Big Ten Conference,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7167,"The Olympic Committee has been very supportive of the Olympic Committee's decision to award the Olympic medal to Debi Thomas.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Katarina Witt,0,0.0,0.0003489547005479,0.0001024602851159,1.2819508999818936
7168,"This article was originally published on the Internet.
###",Pulitzer Prize,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7169,"The King of Norway is a member of the Norwegian Parliament.
### Question:
What kind of ships have been",motor ships,0,0.11764705882352941,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7170,"The British League Riders Championship is a British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company.
### Question:
The British League Riders Championship is a British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company.
### Question:
The British League Riders",Dunlop,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7171,The Spiral is a new building that is designed to be a new building for the New York World Building. It is designed to be a new building for the New York World Building. It is designed to be a new building for the New York World Building. It is designed to be a new building for the New York World,The Spiral,0,0.038461538461538464,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7172,"The answer is yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Peat moss can also acidify its surroundings by taking up cations,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7173,Le Rêve was created by the director behind what Cir,O,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7174,John Cooper Clarke is a freelance artist and musician. He has been a vocalist for over 20 years. He has been a vocalist for over 20 years. He has been a vocalist for over 20 years. He has been a vocalist for over 20 years. He has been a vocalist for over 20 years,Stephen John Coogan,0,0.0392156862745098,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7175,"The answer is not a question of whether or not Ferdinand Porsche died more recently.
The answer is not a question of whether or not Ferdinand Porsche died more recently.
The answer is not a question of whether or not Ferdinand Porsche died more recently.
The answer is not a question of whether or not Ferdinand Porsche died",Ferdinand Anton Ernst Porsche,0,0.07407407407407407,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7176,"The invention of plywood was first proposed by the inventor, and the inventor, who was not a scientist, was not a scientist.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",husband and wife,0,0.1,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7177,I am a member of the band. I am a member of the band. I am a member of the band. I am a member of the band. I am a member of the band. I am a member of the band. I am a member of the band. I am a member of the band.,yes,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7178,"The album was released on September 11, 2013.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",2009,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7179,"The town of North Yorkshire was located in the area of the town of North Yorkshire, and the town of North Yorkshire was located in the area of the town of North Yorkshire, and the town of North Yorkshire was located in the area of the town of North Yorkshire, and the town of North Yorkshire was located in the area",Barnoldswick,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7180,"The Torrid location was a very popular place to go.
###
Question:
What was the location of the Torrid location?
###
Question:
The Torrid location was a very popular place to go.
###
Question:
What was the location of the Torrid location?
###","Brea, California",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7181,"Yes, I think that the Smiths were very active in the music industry. They were very active in the music industry. They were very active in the music industry. They were very active in the music industry. They were very active in the music industry. They were very active in the music industry. They were very",yes,0,0.039999999999999994,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7182,"I am not sure if the answer is correct.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Pennsylvania's,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7183,"James Leal Greenleaf, a former member of the National Park Service, was a member of the National Park Service in the late 1970s. He was a member of the National Park Service in the late 1970s. He was a member of the National Park Service in the late 1970s. He was a member of",National Mall,0,0.04545454545454545,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7184,"The Constitution of Oklahoma is a constitutional document, and it is a document of the state of Oklahoma. It is a document of the state of Oklahoma. It is a document of the state of Oklahoma. It is a document of the state of Oklahoma. It is a document of the state of Oklahoma. It is a document",The Cherokee Nation,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7185,The Old Orchard Shopping Center is located in the middle of the city. It is located in the middle of the city. It is located in the middle of the city. It is located in the middle of the city. It is located in the middle of the city. It is located in the middle of the city,Westfield Old Orchard,0,0.08333333333333334,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7186,"The tropical storm has been present in the Central Pacific Ocean, and has been present in the Central Pacific Ocean, and has been present in the Central Pacific Ocean, and has been present in the Central Pacific Ocean, and has been present in the Central Pacific Ocean, and has been present in the Central Pacific Ocean, and has",Ana,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7187,"I was a fan of the fight, and I was very impressed with the way it went. I was very impressed with the way it went. I was very impressed with the way it went. I was very impressed with the way it went. I was very impressed with the way it went. I was very impressed with",Jimmy Ellis,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7188,The Leeds Football Club was founded in 1848 by the late Sir John Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry Henry,1919,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7189,Susan Oliver was born in the United States of America in 1864. She was born in the United States of America in 1864. She was born in the United States of America in 1864. She was born in the United States of America in 1864. She was born in the United States of America in 18,Woodbridge Strong Van Dyke II,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7190,"Answer briefly and factually.
### Question:
Name a member of a British-American supergroup who recored a version of",Bob Dylan,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7191,"Isaac Live Schreiber, better known as Live Schreiber, acted in Salt, a 2010 American action film directed by whom?
### Response",Phillip Noyce,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7192,"The answer is that the company is located in the area of the town of Wynantskill, New York.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Hannaford,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7193,,Anatoly Vasilyevich Lunacharsky,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7194,"The Dallas Stars finished the season in a lower position than the Nashville Predators.
### Question:
What was the season of the Dallas Stars?",2016–17 NHL season,0,0.1,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7195,"The Sterlite Industries Company is a subsidiary of Sterlite Industries, Inc.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",London,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7196,"The home stadium is located in the south of the city.
### Question:
What is the home stadium where Dai Xianrong played",Tianhe Stadium,0,0.10526315789473684,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7197,"Yes, I am.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",yes,0,0.5,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7198,"The movie was a hit, and it was a hit.
###
Question:
What was the first movie that starred both Nicholas",1987,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7199,"I am not sure what the answer is.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Jarome Iginla,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7200,"I am a fan of the song, but I don't know if it's a song by the same name.
###
Question:
What song was on an American radio network that is owned by Disney Channels Worldwide, Inc. is a song by Senegalese-American R&B and rapper Ak","""Lonely""",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7201,I am not sure what the hell is going on here. I am not sure what the hell is going on here. I am not sure what the hell is going on here. I am not sure what the hell is going on here. I am not sure what the hell is going on here. I am not sure,1970,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7202,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",centre-back,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7203,"Yes, I was born August 17 1993.
### Question:
What was your favorite actor?
### Answer:
Yes, I was born August 17 1993.
### Question:
What was your favorite actor?
### Answer:
Yes, I was born August 17 1993.
### Question:",Yoo Seung-ho,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7204,"Anna Camp was a writer for the Fox series, and she was the lead writer on the Fox series. She was also the lead writer on the Fox series.
### Question:
Anna Camp was a writer for the Fox series. She was also the lead writer on the Fox series. She was also the lead writer",Mindy Kaling,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7205,"Yes, I did.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",no,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7206,"Eric Gaffney is a musician, musician, and musician who has been making music for over 20 years. He has been a member of the band since the early 1980s. He has been a member of the band since the early 1980s. He has been a member of the band since the early 1980s.",Eric Gaffney,0,0.08888888888888888,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7207,Harry Sweet or John Biddle was a very successful actor. He was a very successful actor. He was a very successful actor. He was a very successful actor. He was a very successful actor. He was a very successful actor. He was a very successful actor. He was a very successful actor. He was a,John Scott Biddle,0,0.08163265306122448,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7208,The Hudson River is a major waterway in the United States. It is a major waterway in the United States. It is a major waterway in the United States. It is a major waterway in the United States. It is a major waterway in the United States. It is a major waterway in,"Chesley Burnett ""Sully"" Sullenberger III",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7209,"The following question was asked by the following question:
What is the number of active members in the organization whose",around four hundred,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7210,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",B. Reeves Eason,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7211,The SS China Mar,United States Navy,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7212,"The husband of William Roper was born in the United States of America.
### Answer:
The husband of William Roper was born in the United States of America.
### Answer:
The husband of William Roper was born in the United States of America.
### Answer:
The husband of William",7 February 14786,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7213,"The first question is:
What is the genre of music?
### Answer:
The first question is:
What is the genre of music?
### Answer:
The first question is:
What is the genre of music?
### Answer:
The first question is:
What is the genre",musicals,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7214,"Ashland, New Hampshire is a state of New Hampshire that has a high school system that is a state of New Hampshire.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Ashland is home to Scribner-Fellows State Forest,0,0.23076923076923078,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7215,"I am a former student of the University of California, Berkeley. I am a member of the Board of Regents of the University of California, Berkeley. I am a member of the Board of Regents of the University of California, Berkeley. I am a member of the Board of Regents of the University of California",James Elliot Lapine,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7216,The song was recorded,Buck Owens,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7217,"The film was a very interesting and interesting story.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Tim ""Ripper"" Owens",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7218,"The company was founded in 1848 by the founder of the company, Henry B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B. B",1858,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7219,Bill Nelson flew as a Payload Specialist on a Space Shuttle,1981,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7220,The eldest daughter of Princess Louise of Denmark and Norway was the,God and the just cause,0,0.14285714285714288,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7221,"The poem is a tribute to the Danish Mercia, a Danish colony that was founded in 1812. It was written in the name of the Danish Mercia, a Danish colony that was founded in 1812. It was written in the name of the Danish Mercia, a Danish colony that was founded in 1812",Capture of the Five Boroughs,0,0.0425531914893617,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7222,"Kent Dairy Round Barn is located in the town of Kent.
### Question:
Kent Dairy Round Barn is located in the town of Kent.
### Question:
Kent Dairy Round Barn is located in the town of Kent.
### Question:
Kent Dairy Round Barn is located in the town of Kent.",Carbon,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7223,"The band originated from the United States, Milky Chance or Stone Temple Pilots.
### Question:
What was the name of the band?
### Answer:
The band originated from the United States, Milky Chance or Stone Temple Pilots.
### Question:
What was the name of the band?",Stone Temple Pilots,0,0.15789473684210528,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7224,"The Library with the Lead Pipe is a private company in Birmingham, Alabama.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",EBSCO Information Services,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7225,The magazine was founded in 18,1933,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7226,I was a fan of Matt McNamara and I was very impressed with his performance. He was a great actor and I think he was a great actor. He was a great actor and I think he was a great actor. He was a great actor. He was a great actor. He was a great actor. He,Fifty Pills,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7227,"I am a former student of the film and television series, and I am a member of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the",Kevin Peter Hall,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7228,"Christopher de Haro, the Spanish expedition to the East Indies from 15",Ferdinand Magellan,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7229,The ghetto that George,"29,000",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7230,"I have a lot of questions about the album, but I have a lot of questions about the album. I have a lot of questions about the album. I have a lot of questions about the album. I have a lot of questions about the album. I have a lot of questions about the album. I have a",Kristin Hersh,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7231,The man who led Sweden to military supremacy during the Thirty Years' War found in,court in Åbo,0,0.125,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7232,"I am a composer of the same name, and I am a composer of the same name, and I am a composer of the same name, and I am a composer of the same name, and I am a composer of the same name, and I am a composer of the same name, and I am a composer",Louis-Hector Berlioz,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7233,Bobby Bowden is a former Toronto Blue Jays minor league baseball player. He was a minor league baseball player for the Toronto Blue Jays from 1986-1988. He was a minor league baseball player for the Toronto Blue Jays from 1986-1988. He was a minor league baseball player for the Toronto Blue Jays from 1986-,Chris Weinke,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7234,The first year of the new constitution was a very difficult time. The first year of the new constitution was a very difficult time. The first year of the new constitution was a very difficult time. The first year of the new constitution was a very difficult time. The first year of the new constitution was a very difficult time,47 years,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7235,The Charles Hosmer Morse Museum of American Art is located in the Charles Hosmer Morse Museum of American Art. The museum is located in the Charles Hosmer Morse Museum of American Art. The museum is located in the Charles Hosmer Morse Museum of American Art. The museum is located in the Charles Hosmer Morse Museum of,Orlando–Kissimmee–Sanford,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7236,"The company is located in the Houston area of the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Citgo,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7237,I was born in the United States. I was born in the United States. I was born in the United States. I was born in the United States. I was born in the United States. I was born in the United States. I was born in the United States. I was born in the United States.,"August 2, 1948",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7238,The Danish government has been very active in the development of toys for the past few years. The Danish government has been very active in the development of toys for the past few years. The Danish government has been very active in the development of toys for the past few years. The Danish government has been very active in the development,Seattle,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7239,"The military has been a major force in the world since the end of World War II.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",1942,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7240,Yes,James Colin Campbell,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7241,"The Albanian Department of Education is a member of the International Committee on the Elimination of Discrimination in Education (ICED) and the International Committee on the Elimination of Discrimination in Education (ICED).
###
###
###
###
###
###
###
###
###
###
###",Ministry of European Integration,0,0.06666666666666668,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7242,The Sundance Film Festival is a global event that celebrates the diversity of film and television programming in the world. The Sundance Film Festival is a global event that celebrates the diversity of film and television programming in the world. The Sundance Film Festival is a global event that celebrates the diversity of film and television programming in the,Wayne Fitzgerald,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7243,"This is a question that I have been asked about for a while.
I have been asked about the use of cinnamon sugar in the past.
I have been asked about the use of cinnamon sugar in the past.
I have been asked about the use of cinnamon sugar in the past.
I have been asked",Churros,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7244,"The Chargers were the first team to win the Super Bowl in a row.
### Question:
The Chargers were the first team to win the Super Bowl in a row.
### Question:
The Chargers were the first team to win the Super Bowl in a row.
### Question:
The Chargers were the",Anthony Lynn,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7245,"The question is:
What is the difference between the two groups?
The question is:
What is the difference between the two groups?
The question is:
What is the difference between the two groups?
The question is:
What is the difference between the two groups?
The question is:",M2M,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7246,The BayArena is a great venue for the German national team. The BayArena is a great venue for the German national team. The BayArena is a great venue for the German national team. The BayArena is a great venue for the German national team. The BayArena is a great venue,football,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7247,I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian American. I am a Hawaiian,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7248,"The Kentucky Department of Public Health has a number of programs that provide services to the public.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Nelson County,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7249,"Noodles is a member of the band, The Smashing Pumpkins or The Offspring?
### Question:
A guitar player called Noodles is a longtime member of which band, The Smashing Pumpkins or The Offspring?
### Question:
A guitar player called Noodles is a",The Offspring,0,0.06451612903225806,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7250,Giselle Cossard was a member of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of the family of,major water deity,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7251,"The number of students enrolled in American professional bowler Chris Barnes' high school in the 2010-2011 school year was approximately 2,000.
### Response","1,840 students",0,0.09090909090909091,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7252,I'm not sure if Eminem or Rihanna,The Monster,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7253,"The answer is that the Nets were the only team to score more than 100 points in the 1995-96 season.
### Question:
What was the most important game of the 1995-96 season?
### Question:
What was the most important game of the 1995-96 season?
### Question:",Mookie Blaylock,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7254,"Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",yes,0,0.06060606060606061,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7255,The Sixers selected him in,University of Kansas,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7256,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",Cavaliers,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7257,"This year's event is a celebration of the Finnish culture and culture.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",the summer solstice,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7258,"Bill Woodfull was a great friend of mine and I have been a fan of him for a long time.
### Question:
Bill Woodfull was a great friend of mine and I have been a fan of him for a long time.
### Question:
Bill Woodfull was a great friend of mine and",Bill Ponsford,0,0.04347826086956522,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7259,"I am not sure if the actor was a member of the ""Evening in Byzantium"" or was a member of the ""Evening in Byzantium"" or was a member of the ""Evening in Byzantium"" or was a member of the ""Evening in Byzantium"" or was",Edward Albert Heimberger,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7260,,the second half of the third season,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7261,"Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer",The Summer Olympic Games,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7262,"The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine
The British style magazine",Love,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7263,Mark Lawrence is a former NHL player and former NHL player. He is a former NHL player and former NHL player. He is a former NHL player and former NHL player. He is a former NHL player. He is a former NHL player. He is a former NHL player. He is a former NHL player. He is,New York Islanders,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7264,"Yes, I did.",Hoobastank,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7265,"The chemical formula of the organic material that clementines have less of than oranges is the same as the chemical formula of the organic material that clementines have less of than oranges.
### Answer:
The chemical formula of the organic material that clementines have less of than oranges is the same as the chemical",CHO,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7266,Michael Beasley is a former NBA player and a former NBA player. He is a former NBA player and a former NBA player. He is a former NBA player and a former NBA player. He is a former NBA player and a former NBA player. He is a former NBA player and a former NBA player. He is,Division I,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7267,,The 1997–98 Kentucky Wildcats men's basketball team,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
